Date,Open,High,Low,Close,Adj Close,Volume
2003-01-01,731.6666870117188,731.6666870117188,731.6666870117188,731.6666870117188,420.14923095703125,0
2003-01-02,731.6666870117188,731.6666870117188,731.6666870117188,731.6666870117188,420.14923095703125,0
2003-01-03,731.6666870117188,731.6666870117188,731.6666870117188,731.6666870117188,420.14923095703125,0
2003-01-06,750.0,751.6666870117188,725.0,728.3333129882812,418.2350769042969,14926800
2003-01-07,745.0,748.3333129882812,730.0,731.6666870117188,420.14923095703125,20697600
2003-01-08,733.3333129882812,738.3333129882812,725.0,726.6666870117188,417.2780456542969,14368800
2003-01-09,718.3333129882812,728.3333129882812,715.0,726.6666870117188,417.2780456542969,17635200
2003-01-10,730.0,731.6666870117188,716.6666870117188,718.3333129882812,412.49285888671875,20636400
2003-01-13,718.3333129882812,718.3333129882812,718.3333129882812,718.3333129882812,412.49285888671875,0
2003-01-14,725.0,725.0,713.3333129882812,715.0,410.57861328125,20582400
2003-01-15,713.3333129882812,716.6666870117188,703.3333129882812,711.6666870117188,408.6645202636719,28932000
2003-01-16,703.3333129882812,715.0,701.6666870117188,713.3333129882812,409.6216735839844,22600800
2003-01-17,706.6666870117188,720.0,706.6666870117188,711.6666870117188,408.6645202636719,18681600
2003-01-20,695.0,701.6666870117188,686.6666870117188,688.3333129882812,395.26556396484375,21714000
2003-01-21,690.0,710.0,690.0,700.0,401.9652099609375,30542400
2003-01-22,695.0,700.0,680.0,685.0,393.3514404296875,21702000
2003-01-23,685.0,696.6666870117188,678.3333129882812,691.6666870117188,397.17987060546875,20016000
2003-01-24,688.3333129882812,695.0,675.0,681.6666870117188,391.4373779296875,23182800
2003-01-27,671.6666870117188,681.6666870117188,670.0,681.6666870117188,391.4373779296875,19304400
2003-01-28,675.0,691.6666870117188,675.0,685.0,393.3514404296875,24276000
2003-01-29,685.0,685.0,663.3333129882812,663.3333129882812,380.9097595214844,28316400
2003-01-30,671.6666870117188,671.6666870117188,650.0,653.3333129882812,375.1673889160156,27962400
2003-01-31,651.6666870117188,670.0,640.0,665.0,381.86676025390625,31923600
2003-02-03,681.6666870117188,706.6666870117188,678.3333129882812,700.0,401.9652099609375,56326800
2003-02-04,701.6666870117188,703.3333129882812,683.3333129882812,683.3333129882812,392.39459228515625,25958400
2003-02-05,683.3333129882812,695.0,680.0,686.6666870117188,394.30859375,28207200
2003-02-06,695.0,695.0,680.0,683.3333129882812,392.39459228515625,23161200
2003-02-07,685.0,693.3333129882812,683.3333129882812,688.3333129882812,395.26556396484375,18292800
2003-02-10,686.6666870117188,701.6666870117188,686.6666870117188,691.6666870117188,397.17987060546875,20091600
2003-02-11,691.6666870117188,691.6666870117188,691.6666870117188,691.6666870117188,397.17987060546875,0
2003-02-12,706.6666870117188,720.0,703.3333129882812,710.0,407.7073974609375,43791600
2003-02-13,708.3333129882812,723.3333129882812,708.3333129882812,715.0,410.57861328125,38161200
2003-02-14,716.6666870117188,728.3333129882812,716.6666870117188,721.6666870117188,414.40667724609375,37077600
2003-02-17,731.6666870117188,740.0,708.3333129882812,716.6666870117188,411.5357971191406,31141200
2003-02-18,716.6666870117188,720.0,703.3333129882812,710.0,407.7073974609375,21288000
2003-02-19,718.3333129882812,726.6666870117188,713.3333129882812,718.3333129882812,412.49285888671875,19748400
2003-02-20,720.0,731.6666870117188,718.3333129882812,730.0,419.1922302246094,26628000
2003-02-21,731.6666870117188,740.0,725.0,736.6666870117188,423.0204162597656,39679200
2003-02-24,733.3333129882812,746.6666870117188,730.0,730.0,419.1922302246094,28670400
2003-02-25,721.6666870117188,726.6666870117188,705.0,705.0,404.8362121582031,25015200
2003-02-26,696.6666870117188,713.3333129882812,695.0,703.3333129882812,403.87908935546875,23302800
2003-02-27,703.3333129882812,708.3333129882812,695.0,703.3333129882812,403.87908935546875,21420000
2003-02-28,715.0,728.3333129882812,713.3333129882812,720.0,413.4497985839844,24236400
2003-03-03,725.0,738.3333129882812,720.0,738.3333129882812,423.97711181640625,24874800
2003-03-04,730.0,733.3333129882812,718.3333129882812,726.6666870117188,417.2780456542969,25027200
2003-03-05,710.0,716.6666870117188,705.0,716.6666870117188,411.5357971191406,33714000
2003-03-06,708.3333129882812,713.3333129882812,683.3333129882812,686.6666870117188,394.30859375,38733600
2003-03-07,678.3333129882812,685.0,655.0,661.6666870117188,379.95263671875,48136800
2003-03-10,661.6666870117188,671.6666870117188,661.6666870117188,663.3333129882812,380.9097595214844,37410000
2003-03-11,666.6666870117188,680.0,655.0,658.3333129882812,378.03863525390625,28368000
2003-03-12,661.6666870117188,680.0,656.6666870117188,676.6666870117188,388.5660705566406,35961600
2003-03-13,670.0,671.6666870117188,651.6666870117188,661.6666870117188,379.95263671875,24970800
2003-03-14,678.3333129882812,683.3333129882812,666.6666870117188,671.6666870117188,385.6949157714844,54625200
2003-03-17,680.0,683.3333129882812,661.6666870117188,663.3333129882812,380.9097595214844,19456800
2003-03-18,681.6666870117188,693.3333129882812,671.6666870117188,673.3333129882812,386.6522521972656,26328000
2003-03-19,675.0,685.0,673.3333129882812,685.0,393.3514404296875,22384800
2003-03-20,701.6666870117188,716.6666870117188,701.6666870117188,713.3333129882812,409.6216735839844,32139600
2003-03-21,713.3333129882812,713.3333129882812,713.3333129882812,713.3333129882812,409.6216735839844,0
2003-03-24,731.6666870117188,738.3333129882812,721.6666870117188,730.0,419.1922302246094,23337600
2003-03-25,713.3333129882812,718.3333129882812,686.6666870117188,691.6666870117188,397.17987060546875,25016400
2003-03-26,691.6666870117188,703.3333129882812,685.0,696.6666870117188,401.5993957519531,24798000
2003-03-27,698.3333129882812,706.6666870117188,695.0,706.6666870117188,407.36376953125,15133200
2003-03-28,695.0,696.6666870117188,685.0,691.6666870117188,398.71697998046875,14856000
2003-03-31,683.3333129882812,683.3333129882812,658.3333129882812,658.3333129882812,379.5015869140625,21090000
2003-04-01,650.0,673.3333129882812,648.3333129882812,668.3333129882812,385.26629638671875,27608400
2003-04-02,673.3333129882812,680.0,661.6666870117188,675.0,389.1093444824219,20554800
2003-04-03,691.6666870117188,693.3333129882812,676.6666870117188,681.6666870117188,392.9523010253906,22606800
2003-04-04,681.6666870117188,681.6666870117188,663.3333129882812,668.3333129882812,385.26629638671875,31992000
2003-04-07,678.3333129882812,688.3333129882812,675.0,688.3333129882812,396.7953796386719,22620000
2003-04-08,680.0,683.3333129882812,670.0,676.6666870117188,390.070068359375,20192400
2003-04-09,676.6666870117188,683.3333129882812,665.0,671.6666870117188,387.18780517578125,21864000
2003-04-10,673.3333129882812,675.0,660.0,663.3333129882812,382.3840637207031,22543200
2003-04-11,668.3333129882812,670.0,641.6666870117188,645.0,371.81573486328125,27187200
2003-04-14,645.0,658.3333129882812,645.0,651.6666870117188,375.6586608886719,36300000
2003-04-15,665.0,666.6666870117188,643.3333129882812,661.6666870117188,381.42315673828125,33378000
2003-04-16,656.6666870117188,658.3333129882812,628.3333129882812,635.0,366.0511474609375,58179600
2003-04-17,623.3333129882812,631.6666870117188,613.3333129882812,631.6666870117188,364.12957763671875,41246400
2003-04-18,638.3333129882812,640.0,628.3333129882812,628.3333129882812,362.20794677734375,23722800
2003-04-21,628.3333129882812,641.6666870117188,621.6666870117188,641.6666870117188,369.8940734863281,13282800
2003-04-22,635.0,638.3333129882812,625.0,630.0,363.1689147949219,23692800
2003-04-23,641.6666870117188,641.6666870117188,623.3333129882812,630.0,363.1689147949219,31393200
2003-04-24,641.6666870117188,650.0,621.6666870117188,641.6666870117188,369.8940734863281,37568400
2003-04-25,616.6666870117188,621.6666870117188,595.0,605.0,348.75732421875,35954400
2003-04-28,605.0,625.0,605.0,615.0,354.5218505859375,37527600
2003-04-29,615.0,615.0,615.0,615.0,354.5218505859375,0
2003-04-30,640.0,658.3333129882812,636.6666870117188,658.3333129882812,379.5015869140625,59118000
2003-05-01,656.6666870117188,665.0,650.0,656.6666870117188,378.5408935546875,30754800
2003-05-02,651.6666870117188,660.0,638.3333129882812,660.0,380.46258544921875,23436000
2003-05-05,660.0,660.0,660.0,660.0,380.46258544921875,0
2003-05-06,675.0,683.3333129882812,671.6666870117188,675.0,389.1093444824219,28287600
